movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho,timestamp_ingreso,timestamp_egreso,duracion_horas,exceso_velocidad_real,exceso_velocidad
MOV-00712,B-032,COSCO-TIGRE,R-04,MUELLE-A,MINERALES,HAMBURG,2020-01-31,12:11,2020-02-02,03:57,4176.01,10.7,10,EN_REVISION,2020-01-31 12:11:00,2020-02-02 03:57:00,39.766666666666666,0.6999999999999993,0.1999999999999993
MOV-00719,B-030,HAPAG-SUR,R-01,MUELLE-C,CONTENEDORES,VALPARAISO,2024-08-28,00:00,2024-08-30,00:00,6399.0,14.9,12,RECHAZADO,2024-08-28 00:00:00,2024-08-30 00:00:00,48.0,2.9000000000000004,2.299999999999999
MOV-00720,B-013,MAERSK-PAMPAS,R-02,MUELLE-A,HARINA,VALPARAISO,2024-01-05,03:24,2024-01-07,23:02,5988.46,11.4,10,DESPACHADO,2024-01-05 03:24:00,2024-01-07 23:02:00,67.63333333333334,1.4000000000000004,0.9000000000000004
MOV-00721,B-003,PIL-SANTA,R-07,MUELLE-A,MINERALES,SHANGHAI,2020-06-26,15:39,2020-06-27,10:11,6227.19,14.2,10,EN_REVISION,2020-06-26 15:39:00,2020-06-27 10:11:00,18.533333333333335,4.199999999999999,3.6999999999999993
MOV-00723,B-021,PIL-OESTE,R-01,MUELLE-A,TRIGO,HAMBURG,2022-09-27,20:40,2022-09-30,09:41,4905.74,15.2,12,DESPACHADO,2022-09-27 20:40:00,2022-09-30 09:41:00,61.016666666666666,3.1999999999999993,2.599999999999998
MOV-00727,B-036,MAERSK-PAMPAS,R-02,MUELLE-E,CONTENEDORES,HAMBURG,2024-04-10,02:25,1900-01-01,22:37,4319.91,13.1,10,DESPACHADO,2024-04-10 02:25:00,1900-01-01 22:37:00,-1089339.8,3.0999999999999996,2.5999999999999996
MOV-00732,B-035,MSC-GENOVA,R-07,MUELLE-E,SOJA,ROTTERDAM,2020-09-28,00:35,2020-09-28,19:23,5642.44,15.0,12,DESPACHADO,2020-09-28 00:35:00,2020-09-28 19:23:00,18.8,3.0,2.3999999999999986
MOV-00735,B-032,ZIM-DELTA,R-06,MUELLE-C,CONTENEDORES,ROTTERDAM,2022-05-26,01:24,2022-05-28,13:17,8053.38,12.0,10,PENDIENTE,2022-05-26 01:24:00,2022-05-28 13:17:00,59.88333333333333,2.0,1.5
MOV-00742,B-032,MAERSK-PAMPAS,R-01,MUELLE-D,CONTENEDORES,MONTEVIDEO,2023-11-17,15:26,2023-11-19,00:00,4823.77,13.0,10,PENDIENTE,2023-11-17 15:26:00,2023-11-19 00:00:00,32.56666666666667,3.0,2.5
MOV-00747,B-001,HAPAG-SUR,R-08,MUELLE-C,ACEITE,VALPARAISO,2024-11-03,17:43,2024-11-04,23:09,3156.75,12.6,10,EN_REVISION,2024-11-03 17:43:00,2024-11-04 23:09:00,29.433333333333334,2.5999999999999996,2.0999999999999996
MOV-00752,B-005,EVERGREEN-02,R-06,MUELLE-A,SOJA,SHANGHAI,2023-10-23,23:40,2023-10-24,13:50,4810.76,11.0,10,PENDIENTE,2023-10-23 23:40:00,2023-10-24 13:50:00,14.166666666666666,1.0,0.5
MOV-00757,B-026,YANG-MING,R-04,MUELLE-B,MAIZ,MONTEVIDEO,2020-09-19,15:28,2020-09-22,15:53,6925.5,11.8,10,RECHAZADO,2020-09-19 15:28:00,2020-09-22 15:53:00,72.41666666666667,1.8000000000000007,1.3000000000000007
MOV-00761,B-011,CMA-ROSARIO,R-04,MUELLE-E,HARINA,HAMBURG,2020-11-26,10:25,2020-11-29,05:06,6176.84,17.6,15,EN_REVISION,2020-11-26 10:25:00,2020-11-29 05:06:00,66.68333333333334,2.6000000000000014,1.8500000000000014
MOV-00770,B-024,MSC-ALPHA,R-05,MUELLED,GRANOS,ROTTERDAM,2021-03-26,20:30,2021-03-27,03:33,5120.67,15.3,10,PENDIENTE,2021-03-26 20:30:00,2021-03-27 03:33:00,7.05,5.300000000000001,4.800000000000001
MOV-00774,B-027,HAPAG-SUR,R-06,MUELLE-D,CONTENEDORES,SAO PAULO,2024-06-27,15:28,2024-06-29,20:00,4031.66,15.9,10,PENDIENTE,2024-06-27 15:28:00,2024-06-29 20:00:00,52.53333333333333,5.9,5.4
MOV-00775,B-015,ONE-PLATA,R-05,MUELLE-F,HARINA,VALPARAISO,2021-03-04,03:04,2021-03-05,14:14,3725.69,19.9,15,DESPACHADO,2021-03-04 03:04:00,2021-03-05 14:14:00,35.166666666666664,4.899999999999999,4.149999999999999
MOV-00776,B-039,COSCO-STAR,R-01,MUELLE-E,MINERALES,HAMBURG,2021-04-20,20:19,2021-04-22,00:17,2627.11,10.6,10,RECHAZADO,2021-04-20 20:19:00,2021-04-22 00:17:00,27.966666666666665,0.5999999999999996,0.09999999999999964
MOV-00785,B-021,COSCO-STAR,R-02,MUELLE-C,TRIGO,ROTTERDAM,2024-06-26,00:31,2024-06-26,15:10,4283.04,11.6,10,RECHAZADO,2024-06-26 00:31:00,2024-06-26 15:10:00,14.65,1.5999999999999996,1.0999999999999996
MOV-00786,B-005,EVERGREEN-02,R-05,MUELLE-B,TRIGO,SANTA FE,2021-01-13,16:27,2021-01-15,03:07,5750.18,12.4,10,RECHAZADO,2021-01-13 16:27:00,2021-01-15 03:07:00,34.666666666666664,2.4000000000000004,1.9000000000000004
MOV-00795,B-016,PIL-OESTE,R-05,MUELLE-F,GRANOS,BUENOS AIRES,2021-03-17,15:58,2021-03-20,00:00,5141.19,14.4,12,PENDIENTE,2021-03-17 15:58:00,2021-03-20 00:00:00,56.03333333333333,2.4000000000000004,1.799999999999999
MOV-00803,B-013,EVERGREEN-02,R-05,MUELLE-A,GRANOS,VALPARAISO,2022-07-15,19:51,2022-07-16,02:08,6942.07,13.2,12,DESPACHADO,2022-07-15 19:51:00,2022-07-16 02:08:00,6.283333333333333,1.1999999999999993,0.5999999999999979
MOV-00811,B-020,ZIM-NORTE,R-06,MUELLE-A,MAIZ,MONTEVIDEO,2020-08-05,00:00,2020-08-07,00:40,3442.13,14.2,10,DESPACHADO,2020-08-05 00:00:00,2020-08-07 00:40:00,48.666666666666664,4.199999999999999,3.6999999999999993
MOV-00819,B-023,HAPAG-SUR,R-08,MUELLE-B,ACEITE,BUENOS AIRES,2021-02-20,07:41,2021-02-23,22:15,4874.48,11.1,10,EN_REVISION,2021-02-20 07:41:00,2021-02-23 22:15:00,86.56666666666666,1.0999999999999996,0.5999999999999996
MOV-00822,B-006,PIL-OESTE,R-04,MUELLE-C,GRANOS,SANTA FE,2020-08-12,15:22,2020-08-15,06:01,5837.64,13.7,12,DESPACHADO,2020-08-12 15:22:00,2020-08-15 06:01:00,62.65,1.6999999999999993,1.0999999999999979
MOV-00825,B-024,ONE-PARANA,R-05,MUELLE-C,SOJA,SHANGHAI,2022-01-26,07:23,2022-01-27,23:29,4125.54,16.2,15,RECHAZADO,2022-01-26 07:23:00,2022-01-27 23:29:00,40.1,1.1999999999999993,0.4499999999999993
MOV-00830,B-032,PIL-OESTE,R-02,MUELLE-A,ACEITE,SANTA FE,1900-01-01,00:01,2022-05-10,00:11,6161.38,12.8,10,DESPACHADO,1900-01-01 00:01:00,2022-05-10 00:11:00,1072536.1666666667,2.8000000000000007,2.3000000000000007
MOV-00833,B-013,ZIM-DELTA,R-06,MUELLE-D,TRIGO,ROTTERDAM,2020-04-26,23:02,2020-04-27,15:09,5196.71,10.8,10,PENDIENTE,2020-04-26 23:02:00,2020-04-27 15:09:00,16.116666666666667,0.8000000000000007,0.3000000000000007
MOV-00836,B-007,COSCO-TIGRE,R-08,MUELLE-D,MINERALES,BUENOS AIRES,2023-09-09,00:00,2023-09-10,16:33,2598.84,12.8,10,RECHAZADO,2023-09-09 00:00:00,2023-09-10 16:33:00,40.55,2.8000000000000007,2.3000000000000007
MOV-00837,B-033,MSC-GENOVA,R-04,MUELLE-D,CONTENEDORES,BUENOS AIRES,1900-01-01,20:38,2023-02-04,10:26,6061.36,11.8,10,RECHAZADO,1900-01-01 20:38:00,2023-02-04 10:26:00,1079005.8,1.8000000000000007,1.3000000000000007
MOV-00847,B-030,EVER-GLORY,R-07,MUELLE-B,MINERALES,MONTEVIDEO,2021-05-27,12:06,2021-05-28,07:35,4308.5,13.0,12,DESPACHADO,2021-05-27 12:06:00,2021-05-28 07:35:00,19.483333333333334,1.0,0.3999999999999986
MOV-00848,B-011,MSC-GENOVA,R-01,MUELLE-D,TRIGO,BUENOS AIRES,2023-06-20,19:21,2023-06-21,19:33,5126.51,17.3,10,RECHAZADO,2023-06-20 19:21:00,2023-06-21 19:33:00,24.2,7.300000000000001,6.800000000000001
MOV-00851,B-029,ONE-PARANA,R-03,MUELLE-E,SOJA,ROTTERDAM,2024-02-06,16:31,2024-02-08,10:35,4802.02,10.9,10,PENDIENTE,2024-02-06 16:31:00,2024-02-08 10:35:00,42.06666666666667,0.9000000000000004,0.40000000000000036
MOV-00856,B-027,YANG-ESTE,R-08,MUELLE-B,CONTENEDORES,SHANGHAI,2022-07-17,13:31,2022-07-18,21:33,4544.43,12.9,10,EN_REVISION,2022-07-17 13:31:00,2022-07-18 21:33:00,32.03333333333333,2.9000000000000004,2.4000000000000004
MOV-00857,B-002,EVERGREEN-02,R-06,MUELLE-D,TRIGO,HAMBURG,2022-09-05,23:18,2022-09-06,16:58,5778.16,17.5,15,DESPACHADO,2022-09-05 23:18:00,2022-09-06 16:58:00,17.666666666666668,2.5,1.75
MOV-00861,B-032,MAERSK-LIMA,R-02,MUELLE-C,CONTENEDORES,SHANGHAI,2023-06-23,17:42,1900-01-01,23:46,3787.41,15.9,15,RECHAZADO,2023-06-23 17:42:00,1900-01-01 23:46:00,-1082345.9333333333,0.9000000000000004,0.15000000000000036
MOV-00865,B-013,COSCO-TIGRE,R-01,MUELLE-A,CONTENEDORES,SAO PAULO,2024-01-21,17:16,2024-01-23,15:44,4658.49,13.1,10,EN_REVISION,2024-01-21 17:16:00,2024-01-23 15:44:00,46.46666666666667,3.0999999999999996,2.5999999999999996
MOV-00870,B-035,ONE-PARANA,R-01,MUELLE-E,TRIGO,VALPARAISO,2021-08-25,00:24,2021-08-27,23:28,4677.89,16.2,10,PENDIENTE,2021-08-25 00:24:00,2021-08-27 23:28:00,71.06666666666666,6.199999999999999,5.699999999999999
MOV-00872,B-001,ZIM-DELTA,R-07,MUELLE-E,CONTENEDORES,VALPARAISO,2022-04-09,10:02,1900-01-01,20:53,5409.17,15.9,12,EN_REVISION,2022-04-09 10:02:00,1900-01-01 20:53:00,-1071781.15,3.9000000000000004,3.299999999999999
MOV-00877,B-034,COSCO-TIGRE,R-08,MUELLE-A,TRIGO,ROTTERDAM,2024-03-10,13:13,2024-03-12,05:44,4663.82,12.5,10,EN_REVISION,2024-03-10 13:13:00,2024-03-12 05:44:00,40.516666666666666,2.5,2.0
MOV-00881,B-001,EVER-GLORY,R-05,MUELLE-D,GRANOS,BUENOS AIRES,2023-04-12,21:23,2023-04-15,03:51,5837.64,12.8,12,DESPACHADO,2023-04-12 21:23:00,2023-04-15 03:51:00,54.46666666666667,0.8000000000000007,0.1999999999999993
MOV-00885,B-024,COSCO-STAR,R-04,MUELLE-A,MAIZ,SHANGHAI,2024-04-30,10:34,2024-05-01,20:14,5864.55,18.1,12,EN_REVISION,2024-04-30 10:34:00,2024-05-01 20:14:00,33.666666666666664,6.100000000000001,5.5
MOV-00886,B-011,ZIM-NORTE,R-07,MUELLE-C,ACEITE,BUENOS AIRES,2021-03-16,17:13,2021-03-17,00:38,3040.12,13.2,10,RECHAZADO,2021-03-16 17:13:00,2021-03-17 00:38:00,7.416666666666667,3.1999999999999993,2.6999999999999993
MOV-00892,B-012,PIL-SANTA,R-01,MUELLE-D,ACEITE,VALPARAISO,1900-01-01,19:21,2023-11-20,19:54,4747.34,19.4,12,RECHAZADO,1900-01-01 19:21:00,2023-11-20 19:54:00,1085952.55,7.399999999999999,6.799999999999997
MOV-00894,B-029,COSCO-STAR,R-01,MUELLE-B,GRANOS,SAO PAULO,2024-10-20,16:37,2024-10-22,02:17,6387.41,15.3,12,EN_REVISION,2024-10-20 16:37:00,2024-10-22 02:17:00,33.666666666666664,3.3000000000000007,2.6999999999999993
MOV-00895,B-027,HAPAG-SUR,R-04,MUELLE-F,GRANOS,SHANGHAI,2020-01-17,17:16,2020-01-20,00:00,6363.93,15.5,12,PENDIENTE,2020-01-17 17:16:00,2020-01-20 00:00:00,54.733333333333334,3.5,2.8999999999999986
MOV-00898,B-008,YANGESTE,R-08,MUELLE-D,HARINA,SHANGHAI,2020-05-27,11:49,2020-05-29,10:41,4860.03,15.0,12,PENDIENTE,2020-05-27 11:49:00,2020-05-29 10:41:00,46.86666666666667,3.0,2.3999999999999986
MOV-00912,B-024,ONE-PARANA,R-03,MUELLE-C,ACEITE,VALPARAISO,2024-06-20,00:00,2024-06-22,13:38,5513.86,11.3,10,EN_REVISION,2024-06-20 00:00:00,2024-06-22 13:38:00,61.63333333333333,1.3000000000000007,0.8000000000000007
MOV-00914,B-031,MAERSK-PAMPAS,R-02,MUELLE-E,TRIGO,HAMBURG,2022-09-16,13:41,2022-09-19,15:42,6005.7,15.2,10,RECHAZADO,2022-09-16 13:41:00,2022-09-19 15:42:00,74.01666666666667,5.199999999999999,4.699999999999999
MOV-00915,B-020,MSC-ALPHA,R-07,MUELLE-C,CONTENEDORES,HAMBURG,1900-01-01,10:45,2020-03-17,05:08,6279.19,14.6,12,EN_REVISION,1900-01-01 10:45:00,2020-03-17 05:08:00,1053714.3833333333,2.5999999999999996,1.9999999999999982
MOV-00920,B-015,COSCO-STAR,R-08,MUELLE-B,GRANOS,SAO PAULO,2024-03-12,23:46,2024-03-15,15:28,5699.56,15.5,12,PENDIENTE,2024-03-12 23:46:00,2024-03-15 15:28:00,63.7,3.5,2.8999999999999986
MOV-00925,B-009,YANG-ESTE,R-05,MUELLE-A,MAIZ,SHANGHAI,2024-05-27,12:55,2024-05-29,04:14,2737.29,12.6,10,PENDIENTE,2024-05-27 12:55:00,2024-05-29 04:14:00,39.31666666666667,2.5999999999999996,2.0999999999999996
MOV-00926,B-001,MSC-ALPHA,R-04,MUELLE-D,CONTENEDORES,VALPARAISO,2023-02-15,13:35,2023-02-18,03:09,3572.99,16.0,12,PENDIENTE,2023-02-15 13:35:00,2023-02-18 03:09:00,61.56666666666667,4.0,3.3999999999999986
MOV-00934,B-004,MSC-GENOVA,R-01,MUELLEE,HARINA,SANTA FE,2022-09-05,13:08,2022-09-07,02:36,4019.96,13.4,10,DESPACHADO,2022-09-05 13:08:00,2022-09-07 02:36:00,37.46666666666667,3.4000000000000004,2.9000000000000004
MOV-00941,B-017,COSCO-STAR,R-08,MUELLE-A,ACEITE,HAMBURG,2022-06-04,07:11,2022-06-07,20:13,3160.82,17.7,12,EN_REVISION,2022-06-04 07:11:00,2022-06-07 20:13:00,85.03333333333333,5.699999999999999,5.099999999999998
MOV-00949,B-025,CMA-ROSARIO,R-08,MUELLE-F,TRIGO,SHANGHAI,2020-10-24,10:09,2020-10-26,00:00,2872.48,11.3,10,DESPACHADO,2020-10-24 10:09:00,2020-10-26 00:00:00,37.85,1.3000000000000007,0.8000000000000007
MOV-00950,B-003,PIL-SANTA,R-02,MUELLE-E,MAIZ,SANTA FE,2023-12-24,17:51,2023-12-25,04:42,6103.83,13.3,10,EN_REVISION,2023-12-24 17:51:00,2023-12-25 04:42:00,10.85,3.3000000000000007,2.8000000000000007
MOV-00952,B-008,YANG-ESTE,R-04,MUELLE-F,CONTENEDORES,SANTA FE,2024-11-23,16:36,2024-11-24,05:22,5807.37,13.2,10,RECHAZADO,2024-11-23 16:36:00,2024-11-24 05:22:00,12.766666666666667,3.1999999999999993,2.6999999999999993
MOV-00962,B-010,EVERGREEN-02,R-06,MUELLE-B,GRANOS,SHANGHAI,2020-01-15,01:42,2020-01-15,22:14,4463.38,10.7,10,DESPACHADO,2020-01-15 01:42:00,2020-01-15 22:14:00,20.533333333333335,0.6999999999999993,0.1999999999999993
MOV-00969,B-036,YANG-MING,R-03,MUELLE-B,TRIGO,SANTA FE,2020-03-06,23:32,2020-03-07,07:01,3904.63,11.2,10,DESPACHADO,2020-03-06 23:32:00,2020-03-07 07:01:00,7.483333333333333,1.1999999999999993,0.6999999999999993
MOV-00973,B-022,ZIMNORTE,R-01,MUELLE-A,ACEITE,BUENOS AIRES,1900-01-01,22:10,2024-08-30,17:01,4444.08,12.9,12,RECHAZADO,1900-01-01 22:10:00,2024-08-30 17:01:00,1092762.85,0.9000000000000004,0.29999999999999893
MOV-00981,B-024,ONE-PLATA,R-06,MUELLE-D,TRIGO,HAMBURG,2020-05-27,12:30,2020-05-30,09:53,1958.1,16.4,15,EN_REVISION,2020-05-27 12:30:00,2020-05-30 09:53:00,69.38333333333334,1.3999999999999986,0.6499999999999986
MOV-00989,B-011,MAERSK-PAMPAS,R-01,MUELLE-C,HARINA,ROTTERDAM,1900-01-01,08:31,2024-02-27,10:35,3950.28,15.0,10,RECHAZADO,1900-01-01 08:31:00,2024-02-27 10:35:00,1088330.0666666667,5.0,4.5
MOV-00990,B-031,HAPAG-SUR,R-05,MUELLE-A,MINERALES,SANTA FE,2024-05-07,01:27,2024-05-07,00:00,3814.45,13.7,12,EN_REVISION,2024-05-07 01:27:00,2024-05-07 00:00:00,-1.45,1.6999999999999993,1.0999999999999979
MOV-00994,B-037,HAPAG-SUR,R-03,MUELLE-F,TRIGO,MONTEVIDEO,2023-06-23,15:23,2023-06-26,08:37,8161.82,16.5,10,DESPACHADO,2023-06-23 15:23:00,2023-06-26 08:37:00,65.23333333333333,6.5,6.0
MOV-00995,B-017,HAPAG-RIO,R-01,MUELLE-C,SOJA,ROTTERDAM,2022-06-21,09:02,2022-06-23,06:05,6580.17,15.4,10,EN_REVISION,2022-06-21 09:02:00,2022-06-23 06:05:00,45.05,5.4,4.9
MOV-00996,B-001,ONE-PLATA,R-06,MUELLE-C,MINERALES,BUENOS AIRES,2022-12-02,09:39,2022-12-04,18:08,4444.96,16.2,12,RECHAZADO,2022-12-02 09:39:00,2022-12-04 18:08:00,56.483333333333334,4.199999999999999,3.599999999999998
MOV-00997,B-012,PIL-SANTA,R-06,MUELLE-B,ACEITE,MONTEVIDEO,2020-07-04,22:03,2020-07-07,07:09,4951.59,10.6,10,RECHAZADO,2020-07-04 22:03:00,2020-07-07 07:09:00,57.1,0.5999999999999996,0.09999999999999964
MOV-00998,B-030,ONE-PARANA,R-05,MUELLE-F,GRANOS,SANTA FE,2020-11-13,11:39,2020-11-16,02:00,6421.14,16.8,12,PENDIENTE,2020-11-13 11:39:00,2020-11-16 02:00:00,62.35,4.800000000000001,4.199999999999999
MOV-00999,B-017,YANG-ESTE,R-05,MUELLE-D,HARINA,ROTTERDAM,2020-07-31,15:46,2020-08-02,13:21,4559.67,15.8,12,DESPACHADO,2020-07-31 15:46:00,2020-08-02 13:21:00,45.583333333333336,3.8000000000000007,3.1999999999999993
MOV-01002,B-017,ONE-PLATA,R-01,MUELLE-C,TRIGO,BUENOS AIRES,2023-07-25,09:15,2023-07-26,00:49,6833.54,13.0,12,RECHAZADO,2023-07-25 09:15:00,2023-07-26 00:49:00,15.566666666666666,1.0,0.3999999999999986
MOV-01003,B-009,COSCO-STAR,R-04,MUELLE-E,GRANOS,HAMBURG,2022-03-20,13:04,2022-03-22,00:00,3700.93,10.8,10,PENDIENTE,2022-03-20 13:04:00,2022-03-22 00:00:00,34.93333333333333,0.8000000000000007,0.3000000000000007
MOV-01004,B-034,ZIM-NORTE,R-07,MUELLE-D,GRANOS,SHANGHAI,2022-12-13,09:11,2022-12-16,22:53,2908.46,16.3,15,EN_REVISION,2022-12-13 09:11:00,2022-12-16 22:53:00,85.7,1.3000000000000007,0.5500000000000007
MOV-01007,B-015,CMA-ROSARIO,R-03,MUELLE-E,ACEITE,HAMBURG,2020-03-26,23:09,2020-03-28,05:48,4727.22,13.7,12,DESPACHADO,2020-03-26 23:09:00,2020-03-28 05:48:00,30.65,1.6999999999999993,1.0999999999999979
MOV-01010,B-015,ZIM-DELTA,R-06,MUELLE-D,GRANOS,SHANGHAI,2022-01-19,06:13,2022-01-21,00:00,6744.39,13.1,10,DESPACHADO,2022-01-19 06:13:00,2022-01-21 00:00:00,41.78333333333333,3.0999999999999996,2.5999999999999996
MOV-01015,B-030,MAERSK-PAMPAS,R-07,MUELLE-A,MAIZ,HAMBURG,2020-11-04,00:49,2020-11-05,01:55,4842.18,13.5,10,PENDIENTE,2020-11-04 00:49:00,2020-11-05 01:55:00,25.1,3.5,3.0
MOV-01016,B-020,EVERGREEN-02,R-03,MUELLE-B,SOJA,BUENOS AIRES,2021-01-28,10:25,2021-01-29,01:51,4544.04,11.9,10,DESPACHADO,2021-01-28 10:25:00,2021-01-29 01:51:00,15.433333333333334,1.9000000000000004,1.4000000000000004
MOV-01017,B-040,MAERSK-LIMA,R-08,MUELLE-C,GRANOS,SHANGHAI,2020-02-16,07:17,2020-02-17,07:27,6464.22,15.1,10,DESPACHADO,2020-02-16 07:17:00,2020-02-17 07:27:00,24.166666666666668,5.1,4.6
MOV-01024,B-021,PIL-SANTA,R-06,MUELLE-E,ACEITE,ROTTERDAM,2024-10-09,02:05,2024-10-11,00:00,5855.41,12.4,10,RECHAZADO,2024-10-09 02:05:00,2024-10-11 00:00:00,45.916666666666664,2.4000000000000004,1.9000000000000004
MOV-01025,B-015,ZIM-NORTE,R-06,MUELLE-F,GRANOS,SHANGHAI,2021-06-13,00:49,2021-06-13,07:51,7100.77,12.7,10,RECHAZADO,2021-06-13 00:49:00,2021-06-13 07:51:00,7.033333333333333,2.6999999999999993,2.1999999999999993
MOV-01030,B-032,PIL-OESTE,R-02,MUELLE-A,CONTENEDORES,BUENOS AIRES,2022-02-20,22:41,2022-02-21,06:08,4619.32,14.9,12,DESPACHADO,2022-02-20 22:41:00,2022-02-21 06:08:00,7.45,2.9000000000000004,2.299999999999999
MOV-01032,B-035,MAERSK-PAMPAS,R-06,MUELLE-F,TRIGO,SAO PAULO,2024-04-01,00:00,1900-01-01,13:38,3807.48,12.8,12,EN_REVISION,2024-04-01 00:00:00,1900-01-01 13:38:00,-1089130.3666666667,0.8000000000000007,0.1999999999999993
MOV-01037,B-004,MSC-GENOVA,R-05,MUELLE-B,TRIGO,VALPARAISO,2021-02-08,06:14,2021-02-09,04:33,5368.34,15.1,12,DESPACHADO,2021-02-08 06:14:00,2021-02-09 04:33:00,22.316666666666666,3.0999999999999996,2.4999999999999982
MOV-01038,B-024,MAERSK-LIMA,R-08,MUELLE-D,CONTENEDORES,SANTA FE,2021-09-21,09:46,2021-09-22,14:15,4343.42,17.5,12,RECHAZADO,2021-09-21 09:46:00,2021-09-22 14:15:00,28.483333333333334,5.5,4.899999999999999
MOV-01044,B-032,ONE-PARANA,R-04,MUELLE-E,MINERALES,SANTA FE,2023-09-12,10:24,2023-09-14,07:20,6958.44,17.3,10,EN_REVISION,2023-09-12 10:24:00,2023-09-14 07:20:00,44.93333333333333,7.300000000000001,6.800000000000001
MOV-01045,B-021,YANG-ESTE,R-04,MUELLE-E,GRANOS,ROTTERDAM,2020-04-02,16:55,2020-04-04,15:08,4991.95,11.0,10,PENDIENTE,2020-04-02 16:55:00,2020-04-04 15:08:00,46.21666666666667,1.0,0.5
MOV-01054,B-033,EVER-GLORY,R-07,MUELLE-B,MINERALES,VALPARAISO,2023-11-02,19:40,2023-11-04,23:13,3706.02,14.4,10,EN_REVISION,2023-11-02 19:40:00,2023-11-04 23:13:00,51.55,4.4,3.9000000000000004
MOV-01055,B-035,YANGMING,R-08,MUELLE-D,CONTENEDORES,BUENOS AIRES,2022-10-11,04:33,2022-10-13,17:46,5181.55,13.3,12,EN_REVISION,2022-10-11 04:33:00,2022-10-13 17:46:00,61.21666666666667,1.3000000000000007,0.6999999999999993
MOV-01056,B-035,COSCO-TIGRE,R-07,MUELLE-A,TRIGO,VALPARAISO,2023-05-02,20:50,2023-05-05,20:09,4640.71,19.1,15,PENDIENTE,2023-05-02 20:50:00,2023-05-05 20:09:00,71.31666666666666,4.100000000000001,3.3500000000000014
MOV-01058,B-022,YANG-ESTE,R-04,MUELLE-C,MAIZ,SAO PAULO,2020-01-14,19:05,2020-01-15,11:00,6333.8,15.4,10,PENDIENTE,2020-01-14 19:05:00,2020-01-15 11:00:00,15.916666666666666,5.4,4.9
MOV-01059,B-013,CMA-LITORAL,R-08,MUELLE-E,MAIZ,VALPARAISO,2022-05-24,16:09,2022-05-26,05:01,5021.5,10.6,10,DESPACHADO,2022-05-24 16:09:00,2022-05-26 05:01:00,36.86666666666667,0.5999999999999996,0.09999999999999964
MOV-01061,B-002,MSC-ALPHA,R-01,MUELLE-B,HARINA,SHANGHAI,2022-11-12,15:10,2022-11-12,13:02,5240.64,16.9,10,EN_REVISION,2022-11-12 15:10:00,2022-11-12 13:02:00,-2.1333333333333333,6.899999999999999,6.399999999999999
MOV-01067,B-026,EVER-GLORY,R-05,MUELLE-E,ACEITE,SAO PAULO,2021-02-25,10:33,2021-02-27,10:50,5380.8,14.1,12,DESPACHADO,2021-02-25 10:33:00,2021-02-27 10:50:00,48.28333333333333,2.0999999999999996,1.4999999999999982
MOV-01070,B-015,YANG-ESTE,R-02,MUELLE-C,HARINA,SANTA FE,2021-05-29,00:00,1900-01-01,14:56,4588.3,16.9,12,EN_REVISION,2021-05-29 00:00:00,1900-01-01 14:56:00,-1064217.0666666667,4.899999999999999,4.299999999999997
MOV-01076,B-018,MSC-GENOVA,R-08,MUELLE-B,MINERALES,SAO PAULO,2021-12-21,00:46,2021-12-23,00:00,7398.82,10.8,10,DESPACHADO,2021-12-21 00:46:00,2021-12-23 00:00:00,47.233333333333334,0.8000000000000007,0.3000000000000007
MOV-01084,B-035,CMA-ROSARIO,R-01,MUELLE-F,CONTENEDORES,MONTEVIDEO,2020-03-07,18:15,2020-03-08,13:01,4230.56,17.8,15,DESPACHADO,2020-03-07 18:15:00,2020-03-08 13:01:00,18.766666666666666,2.8000000000000007,2.0500000000000007
MOV-01086,B-037,MAERSK-PAMPAS,R-06,MUELLE-C,HARINA,HAMBURG,2024-08-15,22:48,2024-08-17,02:44,6712.93,15.2,10,RECHAZADO,2024-08-15 22:48:00,2024-08-17 02:44:00,27.933333333333334,5.199999999999999,4.699999999999999
MOV-01090,B-022,EVERGREEN-02,R-07,MUELLEB,SOJA,ROTTERDAM,2022-09-17,22:55,2022-09-20,09:02,5614.22,17.1,15,PENDIENTE,2022-09-17 22:55:00,2022-09-20 09:02:00,58.11666666666667,2.1000000000000014,1.3500000000000014
MOV-01101,B-030,MAERSK-LIMA,R-05,MUELLE-D,TRIGO,MONTEVIDEO,2022-06-27,09:15,2022-06-28,04:04,4896.08,13.2,10,DESPACHADO,2022-06-27 09:15:00,2022-06-28 04:04:00,18.816666666666666,3.1999999999999993,2.6999999999999993
MOV-01102,B-004,ZIM-DELTA,R-07,MUELLE-F,MINERALES,SANTA FE,2020-01-16,11:57,2020-01-18,01:47,3999.93,12.7,10,PENDIENTE,2020-01-16 11:57:00,2020-01-18 01:47:00,37.833333333333336,2.6999999999999993,2.1999999999999993
MOV-01110,B-037,MAERSK-LIMA,R-03,MUELLE-B,GRANOS,SHANGHAI,2024-10-18,23:53,2024-10-21,10:40,6131.23,11.5,10,DESPACHADO,2024-10-18 23:53:00,2024-10-21 10:40:00,58.78333333333333,1.5,1.0
